Attempt	Real
s-nake-skin	snake-skin
saga-cious	sa-ga-cious
vulpine	vul-pine
resid-u-al	re-sid-u-al
jit-tery	jit-ter-y
synapse	syn-apse
p-resent-ly	pres-ent-ly
stew-ardess	stew-ard-ess
pow-dery	pow-der-y
paren-the-sis	pa-ren-the-sis
s-losh	slosh
genus	ge-nus
in-signif-i-can-t	in-sig-nif-i-cant
earnest	ear-nest
usu-ri-ous	u-su-ri-ous
delta	del-ta
ful-l	full
suf-frag-ist	suf-fra-gist
foren-sic	fo-ren-sic
dogged	dog-ged
damnable	dam-na-ble
planter	plant-er
lazy	la-zy
crevice	crev-ice
s-plashy	splash-y
head-quar-ter-s	head-quar-ters
s-teeple-chase	stee-ple-chase
con-fronta-tion-al	con-fron-ta-tion-al
sus-pec-t	sus-pect
s-toat	stoat
peace-able	peace-a-ble
e-t-y-mol-o-gy	et-y-mol-o-gy
atom	at-om
de-ify	de-i-fy
s-tock	stock
raster	ras-ter
s-lice	slice
s-mut	smut
l-itur-gi-cal	li-tur-gi-cal
s-pear	spear
beau-teous	beau-te-ous
gelati-nous	ge-lat-i-nous
bad-ger	badg-er
ole-an-der	o-le-an-der
leg-endary	leg-end-ar-y
giblet-s	gib-lets
wash-basin	wash-ba-sin
gym-nas-tic-s	gym-nas-tics
neg-li-gen-t	neg-li-gent
s-tark-ly	stark-ly
dis-claimer	dis-claim-er
con-gealed	congealed
un-mis-tak-ably	un-mis-tak-a-bly
presto	pres-to
diplo-mat-i-cal-ly	dip-lo-mat-i-cal-ly
despot	des-pot
re-flec-t	re-flect
cuboid	cu-boid
em-body	em-bod-y
unloved	un-loved
en-camp-men-t	en-camp-ment
con-tex-t	con-text
blood-wor-m	blood-worm
white-washed	whitewashed
crick-eter	crick-et-er
vista	vis-ta
ob-jec-t	ob-ject
di-a-conal	di-ac-o-nal
s-tand-point	stand-point
metatarsal	met-a-tar-sal
con-coc-t	con-coct
ne-glec-t	ne-glect
punchy	punch-y
s-toned	stoned
predica-men-t	pre-dic-a-ment
s-cuf-f	scuff
in-de-fin-able	in-de-fin-a-ble
read-able	read-a-ble
s-lip-pery	slip-per-y
mit-i-gat-ing	mitigating
pos-i-tivis-m	pos-i-tiv-ism
phos-pho-r	phos-phor
undis-tort-ed	un-dis-tort-ed
tes-ta-men-t	tes-ta-ment
med-dling	meddling
c-ity	cit-y
ide-o-log-i-cal	i-de-o-log-i-cal
poignan-cy	poign-an-cy
pharao-h	phar-aoh
resid-uary	re-sid-u-ar-y
re-spec-t	re-spect
over-cook	o-ver-cook
stylis-tic-s	sty-lis-tics
iso-lat-ing	i-so-lat-ing
ovum	o-vum
ju-nior	jun-ior
en-thralling	en-thral-ling
in-ter-roga-to-ry	in-ter-rog-a-to-ry
s-lan-t	slant
medi-ocre	me-di-o-cre
u-n-aes-thet-ic	un-aes-thet-ic
re-new-able	re-new-a-ble
rangy	rang-y
doubtless-ly	doubt-less-ly
w-hole-sale	whole-sale
wail-ing	wailing
tan-gen-t	tan-gent
pa-troness	pa-tron-ess
respire	re-spire
brushy	brush-y
rover	rov-er
backpedal	back-ped-al
hero	he-ro
un-rea-son-able	un-rea-son-a-ble
mariner	mar-i-ner
s-tat-uette	stat-u-ette
g-o-nad	go-nad
midrif-f	mid-riff
mud-dling	muddling
para-noid	par-a-noid
semi-con-duc-tor	sem-i-con-duc-tor
spinal	spi-nal
syl-labub	syl-la-bub
cheery	cheer-y
prelate	prel-ate
s-mudge	smudge
hideous-ly	hid-e-ous-ly
mis-in-for-m	mis-in-form
shaven	shav-en
over-ac-tive	o-ver-ac-tive
detri-men-t	det-ri-ment
s-carab	scar-ab
poly-the-is-m	pol-y-the-ism
e-u-nuch	eu-nuch
print-able	print-a-ble
elec-tro	e-lec-tro
i-n-ad-e-quate-ly	in-ad-e-quate-ly
ephor	eph-or
mod-icum	mod-i-cum
d-e-duc-tive	de-duc-tive
sup-ple-men-tary	sup-ple-men-ta-ry
over-dra-mat-ic	o-ver-dra-mat-ic
s-neer	sneer
h-es-i-ta-tion	hes-i-ta-tion
mar-que	marque
oint-men-t	oint-ment
u-n-af-fect-ed	un-af-fect-ed
de-tectably	de-tect-a-bly
sur-viv-abil-i-ty	sur-viv-a-bil-i-ty
de-tec-t	de-tect
prefer-men-t	pre-fer-ment
wary	war-y
re-pen-tance	re-pent-ance
en-tran-t	en-trant
e-lastin	e-las-tin
re-in-stal-l	re-in-stall
docile	doc-ile
diplo-mat-ic	dip-lo-mat-ic
g-nat	gnat
greensward	green-sward
out-cal-l	out-call
k-i-lo	ki-lo
mi-cro-bial	mi-cro-bi-al
en-riched	enriched
er-ro-neous	er-ro-ne-ous
stinker	stink-er
pro-le-tari-at	pro-le-tar-i-at
s-mug-ly	smug-ly
in-deco-rous	in-dec-o-rous
para-sol	par-a-sol
drudgery	drudg-er-y
radish	rad-ish
ban-tamweight	ban-tam-weight
dy-nasty	dy-nas-ty
para-medic	par-a-med-ic
rever-ie	rev-er-ie
d-e-duc-tion	de-duc-tion
tidy	ti-dy
het-ero-sex-u-al-i-ty	het-er-o-sex-u-al-i-ty
leisurewear	lei-sure-wear
s-tar-let	star-let
s-lid-er	slid-er
squin-t	squint
gawky	gawk-y
un-sea-son-able	un-sea-son-a-ble
s-teer-age	steer-age
for-get-table	for-get-ta-ble
archery	ar-cher-y
ex-hibitor	ex-hib-i-tor
elec-trol-y-sis	e-lec-trol-y-sis
pati-na-tion	pat-i-na-tion
un-de-cid-able	un-de-cid-a-ble
func-tion-al-is-m	func-tion-al-ism
pen-nan-t	pen-nant
height-ened	heightened
duc-t	duct
mufti	muf-ti
lacteal	lac-te-al
z-inc	zinc
pathogen	path-o-gen
diode	di-ode
aplom-b	a-plomb
be-trothal	be-troth-al
dis-in-fec-tan-t	dis-in-fect-ant
seag-ul-l	sea-gull
hero-ic	he-ro-ic
limekil-n	lime-kiln
mi-ni	min-i
dis-ar-ma-men-t	dis-ar-ma-ment
con-san-guineous	con-san-guin-e-ous
leg-erde-main	leg-er-de-main
w-hole	whole
fore-stal-l	fore-stall
chirpy	chirp-y
hawser	haw-ser
hereto-fore	here-to-fore
burly	bur-ly
limpet	lim-pet
es-trange-men-t	es-trange-ment
over-flow	o-ver-flow
ar-rester	ar-rest-er
e-quip-men-t	e-quip-ment
cuirass	cui-rass
fre-quent-ed	frequented
rev-e-la-to-ry	re-vel-a-to-ry
lega-tion	le-ga-tion
ar-ran-t	ar-rant
mata-dor	mat-a-dor
lazuli	laz-u-li
s-lur	slur
respite	res-pite
brazen	bra-zen
mac-a-roni	mac-a-ro-ni
seclu-sion	se-clu-sion
frosty	frost-y
de-liv-ery	de-liv-er-y
black-ened	blackened
out-per-for-m	out-per-form
biomorph	bi-o-morph
culi-nary	cu-li-nar-y
shilling	shil-ling
en-thu-si-as-m	en-thu-si-asm
in-dus-tri-al-is-m	in-dus-tri-al-ism
geo-met-ric	ge-o-met-ric
s-lip-per	slip-per
con-certi-na	con-cer-ti-na
over-whelm-ing	o-ver-whelm-ing
taran-tu-la	ta-ran-tu-la
sacral	sa-cral
surfer	surf-er
in-tel-lec-tu-al-is-m	in-tel-lec-tu-al-ism
c-om-mend-ably	com-mend-a-bly
de-viance	de-vi-ance
dis-agree	dis-a-gree
rel-a-tivis-tic	rel-a-tiv-is-tic
rap-t	rapt
busk-ing	busking
s-parkler	spar-kler
semi-con-duct-ing	sem-i-con-duct-ing
per-son-able	per-son-a-ble
myx-o-mato-sis	myx-o-ma-to-sis
velum	ve-lum
s-neer-ing	sneering
pigsty	pig-sty
thriller	thrill-er
litho-graph	lith-o-graph
ap-nea	ap-ne-a
ho-muncu-lus	ho-mun-cu-lus
dor-man-t	dor-mant
dilem-ma	di-lem-ma
s-cant-i-ly	scant-i-ly
stingy	stin-gy
puerile	pu-er-ile
unin-sured	un-in-sured
gofer	go-fer
over-heat	o-ver-heat
hy-dropho-bi-a	hy-dro-pho-bi-a
detox-i-fy	de-tox-i-fy
medicine	med-i-cine
con-sulate	con-su-late
parox-ys-m	par-ox-ysm
s-mack-er	smack-er
chan-t	chant
specif-i-cal-ly	spe-cif-i-cal-ly
grainy	grain-y
weapon	weap-on
mi-cro-cos-m	mi-cro-cosm
in-dis-pens-able	in-dis-pen-sa-ble
parch-men-t	parch-ment
cigar	ci-gar
copy-right	cop-y-right
s-lut	slut
cre-ative	cre-a-tive
fold-ing	folding
elec-tri-fi-ca-tion	e-lec-tri-fi-ca-tion
wari-ness	war-i-ness
growl-ing	growling
s-tovepipe	stove-pipe
rec-om-mend-ed	recommended
g-naw-ing	gnaw-ing
relic-t	rel-ict
repli-ca	rep-li-ca
ex-tra-ditable	ex-tra-dit-a-ble
beaver	bea-ver
zither	zith-er
by-stander	by-stand-er
bish-opric	bish-op-ric
axle	ax-le
ten-able	ten-a-ble
co-gen-t	co-gent
harpist	har-pist
s-tu-pe-fy	stu-pe-fy
read-mis-sion	re-ad-mis-sion
clam-p-down	clamp-down
kiosk	ki-osk
evil-do-er	e-vil-do-er
menagerie	me-nag-er-ie
m-nemon-ic-s	mne-mon-ics
rol-l	roll
tourist	tour-ist
pri-apic	pri-ap-ic
s-cam-per	scamp-er
draugh-t	draught
diskette	disk-ette
block-buster	block-bust-er
wringer	wring-er
holdup	hold-up
ap-por-tion-men-t	ap-por-tion-ment
s-tam-mer	stam-mer
syn-chrony	syn-chro-ny
ter-m	term
un-abashed	un-a-bashed
liq-uida-tor	liq-ui-da-tor
ver-dan-t	ver-dant
n-u-mis-mat-ic-s	nu-mis-mat-ics
om-nipo-ten-t	om-nip-o-tent
damni-fy	dam-ni-fy
chorale	cho-rale
g-nom-ic	gno-mic
y-achts-man	yachts-man
mores	mo-res
covenan-t	cov-e-nant
ethos	e-thos
cys-teine	cys-te-ine
s-in-gle	sin-gle
u-nassertive	un-as-ser-tive
exe-un-t	ex-e-unt
s-log	slog
copy-ist	cop-y-ist
fruit-ing	fruiting
fon-dan-t	fon-dant
cor-po-ratist	cor-po-rat-ist
sero-tonin	ser-o-to-nin
e-dic-t	e-dict
il-menite	il-men-ite
k-nav-ish	knav-ish
s-tu-den-t	stu-dent
piety	pi-e-ty
gad-get	gadg-et
sui-ci-dal	su-i-cid-al
man-darin	man-da-rin
s-lur-ry	slur-ry
is-lander	is-land-er
emit	e-mit
p-reser-va-tion	pres-er-va-tion
river-ine	riv-er-ine
hym-n	hymn
e-q-ui-tably	eq-ui-ta-bly
pu-tres-cen-t	pu-tres-cent
en-v-i-ron	en-vi-ron
s-corn	scorn
ethanol	eth-a-nol
bar-barous	bar-ba-rous
car-rion	car-ri-on
kalei-do-scop-ic	ka-lei-do-scop-ic
nether	neth-er
Words with errors: 2248
Words with incorrect number of syllables: 2036
Total evluated: 6500
Perfect accuracy: 0.65
Number of syllables accuracy: 0.69
Average Levenshtein Distance(across incorrect words): 1.22
