Attempt	Real
in-ter-locu-tor	in-ter-loc-u-tor
an-titrust	an-ti-trust
good-night	goodnight
celandine	cel-an-dine
u-nan-tic-i-pat-ed	un-an-tic-i-pat-ed
showy	show-y
humbly	hum-bly
reroute	re-route
p-light	plight
s-plin-t	splint
bi-sec-t	bi-sect
dizzi-ness	diz-zi-ness
s-ling	sling
s-tand-ing	stand-ing
porter-age	por-ter-age
l-itur-gy	lit-ur-gy
urine	u-rine
s-tatis-ti-cian	stat-is-ti-cian
ex-em-plary	ex-em-pla-ry
aquar-i-um	a-quar-i-um
de-ter-mi-nan-t	de-ter-mi-nant
gateau	ga-teau
de-liv-ery	de-liv-er-y
ar-chiv-ist	ar-chi-vist
mut-ter-ing	muttering
as-cen-der	as-cend-er
pam-phle-teer	pam-phlet-eer
holis-ti-cal-ly	ho-lis-ti-cal-ly
s-teep	steep
puz-zle-men-t	puz-zle-ment
collinear	col-lin-e-ar
wrinkly	wrin-kly
pru-den-t	pru-dent
re-pub-li-can-is-m	re-pub-li-can-ism
dis-tur-b	dis-turb
damna-tion	dam-na-tion
stretchy	stretch-y
hang-over	hang-o-ver
en-thralling	en-thral-ling
ine-bri-ate	in-e-bri-ate
s-ta-tion	sta-tion
dis-tin-guish-able	dis-tin-guish-a-ble
shekel	shek-el
stymie	sty-mie
goody	good-y
fruition	fru-i-tion
s-taunch	staunch
reper-to-ry	rep-er-to-ry
co-ef-fi-cien-t	co-ef-fi-cient
cop-pery	cop-per-y
astride	a-stride
overnight	o-ver-night
di-ver-gen-t	di-ver-gent
puffer	puff-er
but-tered	buttered
eigh-teenth	eight-eenth
pro-pri-etor-ship	pro-pri-e-tor-ship
hobo	ho-bo
phos-pho-r	phos-phor
s-lug	slug
wan-t	want
s-mall-hold-er	small-hold-er
crevice	crev-ice
elec-tron-ic-s	e-lec-tron-ics
demo-crat-ic	dem-o-crat-ic
over-pass	o-ver-pass
s-mug-ness	smug-ness
ar-madil-lo	ar-ma-dil-lo
mores	mo-res
op-u-len-t	op-u-lent
im-per-me-able	im-per-me-a-ble
drama-tist	dram-a-tist
rev-e-la-to-ry	re-vel-a-to-ry
mis-align-men-t	mis-a-lign-ment
t-int-ed	tinted
spen-t	spent
s-lan-t	slant
in-duc-t	in-duct
pirou-ette	pir-ou-ette
rogu-ish	ro-guish
lyrist	lyr-ist
bot-tled	bottled
swar-m	swarm
crozi-er	cro-zier
e-u-pho-ri-a	eu-pho-ri-a
del-l	dell
con-fir-ma-to-ry	con-firm-a-to-ry
aphro-disi-ac	aph-ro-dis-i-ac
u-n-ap-peal-ing	un-ap-peal-ing
mono-cul-ture	mon-o-cul-ture
plumy	plum-y
un-promis-ing	un-prom-is-ing
aun-t	aunt
delux-e	de-luxe
glaciat-ed	gla-ci-at-ed
colo-nial	co-lo-ni-al
any-thing	an-y-thing
radon	ra-don
phrasal	phras-al
dis-gust-ed	disgusted
evil-do-er	e-vil-do-er
epiphe-nomenon	ep-i-phe-nom-e-non
blus-ter-ing	blustering
in-trauter-ine	in-tra-u-ter-ine
busker	busk-er
cre-ative	cre-a-tive
canon-ic	ca-non-ic
tragedy	trag-e-dy
verdi-gris	ver-di-gris
the-is-m	the-ism
un-abat-ed	un-a-bat-ed
dil-l	dill
c-it-ron	cit-ron
con-tes-tant	con-test-ant
rigid	rig-id
u-niden-ti-fied	un-i-den-ti-fied
in-ge-nu-ity	in-ge-nu-i-ty
pe-riphrastic	per-i-phras-tic
ni-troge-nous	ni-trog-e-nous
hindquar-ter-s	hind-quar-ters
s-tudy	stud-y
bur-sary	bur-sa-ry
buz-z	buzz
s-tock-y	stock-y
gloomy	gloom-y
quar-t	quart
chantry	chan-try
chi-nois-erie	chi-noi-se-rie
athe-ist	a-the-ist
per-me-able	per-me-a-ble
turnover	turn-o-ver
supreme-ly	su-preme-ly
dis-tan-t	dis-tant
aper-ture	ap-er-ture
cas-sowary	cas-so-war-y
weav-ing	weaving
en-doge-nous	en-dog-e-nous
repar-tee	rep-ar-tee
ex-cel-sior	ex-cel-si-or
thrifty	thrift-y
so-bri-ety	so-bri-e-ty
iron-work-s	i-ron-works
mod-ernism	mod-ern-ism
saga	sa-ga
oc-tagon	oc-ta-gon
metaphor	met-a-phor
shiv-er-ing	shivering
sonor-i-ty	so-nor-i-ty
flossy	floss-y
dis-so-nan-t	dis-so-nant
kerosene	ker-o-sene
epis-co-pate	e-pis-co-pate
s-teril-i-ty	ste-ril-i-ty
post-mod-ernist	post-mod-ern-ist
herbal-is-m	her-bal-ism
du-op-oly	du-op-o-ly
briefer	brief-er
ir-re-press-ible	ir-re-press-i-ble
flashy	flash-y
dis-in-fec-t	dis-in-fect
puni-tive	pu-ni-tive
mighty	might-y
charge-able	charge-a-ble
stripy	strip-y
nul-l	null
per-pe-tu-ity	per-pe-tu-i-ty
cen-trifu-gal	cen-trif-u-gal
the-atri-cal	the-at-ri-cal
im-pris-on-men-t	im-pris-on-ment
trum-peter	trum-pet-er
newsagen-t	news-a-gent
pass-ably	pass-a-bly
erad-i-cate	e-rad-i-cate
s-tates-man-ship	states-man-ship
s-e-lectee	se-lect-ee
punch-line	punchline
lot-tery	lot-ter-y
em-bod-i-men-t	em-bod-i-ment
over-con-fi-den-t	o-ver-con-fi-dent
hul-l	hull
un-sup-port-able	un-sup-port-a-ble
chaffinch	chaf-finch
as-para-gus	as-par-a-gus
si-lencer	si-lenc-er
genre	gen-re
s-toope-d	stooped
i-n-ad-e-qua-cy	in-ad-e-qua-cy
en-croach-men-t	en-croach-ment
greasy	greas-y
axle	ax-le
s-ince	since
frivol	friv-ol
s-plin-ter	splin-ter
dis-obe-di-ence	dis-o-be-di-ence
cerise	ce-rise
s-trained	strained
glo-be-trot-ting	globe-trot-ting
lusti-ly	lust-i-ly
libero	li-be-ro
epis-tle	e-pis-tle
pyrite	py-rite
deeply	deep-ly
leather	leath-er
shrub-bery	shrub-ber-y
iron-work	i-ron-work
seago-ing	sea-go-ing
phys-io-ther-a-pist	phys-i-o-ther-a-pist
ac-coun-t	ac-count
eerie	ee-rie
sibi-lan-t	sib-i-lant
pro-tease	pro-te-ase
rent-ed	rented
per-mafrost	per-ma-frost
imag-in-able	im-ag-i-na-ble
l-o-gof-f	log-off
re-seller	re-sell-er
erup-tive	e-rup-tive
rein-car-nate	re-in-car-nate
hostel-ry	hos-tel-ry
cam-panol-o-gy	cam-pa-nol-o-gy
poly-car-bon-ate	pol-y-car-bon-ate
mam-malian	mam-ma-li-an
lyric	lyr-ic
avow	a-vow
ac-t	act
en-treaty	en-treat-y
sur-moun-t	sur-mount
suet	su-et
vizier	vi-zier
s-losh	slosh
any-more	an-y-more
sophistry	soph-ist-ry
poros-i-ty	po-ros-i-ty
jean-s	jeans
fore-stal-l	fore-stall
mono-ma-ni-a	mon-o-ma-ni-a
ex-pect-ed	expected
b-lessed-ness	bless-ed-ness
kalei-do-scop-ic	ka-lei-do-scop-ic
mar-chioness	mar-chion-ess
crock-ery	crock-er-y
trans-porta-tion	trans-por-ta-tion
re-mis-s	re-miss
par-tici-ple	par-ti-ci-ple
s-tu-den-t	stu-dent
mini-bar	min-i-bar
geosyn-chronous	ge-o-syn-chro-nous
k-nack	knack
ba-ro-nial	ba-ro-ni-al
gravedig-ger	grave-dig-ger
pi-anola	pi-a-no-la
cat-tery	cat-te-ry
p-reser-va-tion	pres-er-va-tion
sym-po-sium	sym-po-si-um
lifebelt	life-belt
jazzy	jazz-y
iri-des-cen-t	ir-i-des-cent
ex-trater-res-tri-al	ex-tra-ter-res-tri-al
in-con-testable	in-con-test-a-ble
mag-ne-sium	mag-ne-si-um
macron	ma-cron
mu-tan-t	mu-tant
hy-draulic-s	hy-drau-lics
satire	sat-ire
loca-tive	loc-a-tive
un-wary	un-war-y
beanstalk	bean-stalk
rheumat-ic	rheu-mat-ic
u-ni-ver-sal-is-m	u-ni-ver-sal-ism
veg-etable	veg-e-ta-ble
un-proven	un-prov-en
leg-endary	leg-end-ar-y
chan-cellery	chan-cel-ler-y
ap-pendage	ap-pend-age
re-sis-tan-t	re-sist-ant
res-cuer	res-cu-er
catarrh	ca-tarrh
dis-mal-l-y	dis-mal-ly
s-mug-gler	smug-gler
elec-tron-i-cal-ly	e-lec-tron-i-cal-ly
paci-fi-er	pac-i-fi-er
i-nar-tic-u-late	in-ar-tic-u-late
cool-ing	cooling
tractable	trac-ta-ble
s-teer-ing	steer-ing
u-topi-a	u-to-pi-a
in-deco-rous	in-dec-o-rous
os-teopa-thy	os-te-op-a-thy
as-ceti-cis-m	as-cet-i-cism
u-nan-swered	un-an-swered
ther-mo-elec-tric	ther-mo-e-lec-tric
mo-tocross	mo-to-cross
moray	mo-ray
lig-a-men-t	lig-a-ment
ivy	i-vy
s-pas-m	spasm
item	i-tem
s-ta-sis	sta-sis
ar-ran-t	ar-rant
over-tax	o-ver-tax
sil-very	sil-ver-y
residue	res-i-due
dread-lock-s	dread-locks
fontanel	fon-ta-nel
muf-f	muff
les-bian	les-bi-an
in-jec-t	in-ject
scholas-tic	scho-las-tic
re-lax-ation	re-lax-a-tion
us-abil-i-ty	us-a-bil-i-ty
s-nake-skin	snake-skin
v-enue	ven-ue
dolomite	do-lo-mite
di-achron-ic	di-a-chron-ic
haven	ha-ven
brawler	brawl-er
sole-cis-m	sol-e-cism
d-in-gle	din-gle
knel-l	knell
whether	wheth-er
pulpy	pulp-y
salty	salt-y
over-grown	o-ver-grown
in-ex-orable	in-ex-o-ra-ble
Words with errors: 2224
Words with incorrect number of syllables: 2025
Total evluated: 6500
Perfect accuracy: 0.66
Number of syllables accuracy: 0.69
Average Levenshtein Distance(across incorrect words): 1.22
