Attempt	Real
mo-lasses	mo-las-ses
con-sor-tium	con-sor-ti-um
windswep-t	wind-swept
s-cen-t	scent
re-moval	re-mov-al
u-n-avoid-ably	un-a-void-a-bly
wormy	worm-y
doyen	doy-en
monochro-mat-ic	mon-o-chro-mat-ic
s-traight-en	straight-en
in-fir-m	in-firm
un-der-study	un-der-stud-y
pa-tri-o-tism	pa-tri-ot-ism
d-e-fi-cien-cy	de-fi-cien-cy
elu-ci-da-tion	e-lu-ci-da-tion
s-pleen	spleen
s-mooth	smooth
canal	ca-nal
biosyn-the-sis	bi-o-syn-the-sis
plea-sur-able	pleas-ur-a-ble
notepa-per	note-pa-per
phrasal	phras-al
in-co-her-en-t	in-co-her-ent
cre-ation	cre-a-tion
pi-rat-ed	pirated
cra-nial	cra-ni-al
to-po-graph-ic	top-o-graph-ic
s-lant-ing	slant-ing
er-ro-neous	er-ro-ne-ous
hyp-nother-a-py	hyp-no-ther-a-py
ine-bri-ate	in-e-bri-ate
io-ta	i-o-ta
nineti-eth	nine-ti-eth
stron-groom	strong-room
ar-ti-fi-cial-i-ty	ar-ti-fi-ci-al-i-ty
s-lip	slip
cigar	ci-gar
neon	ne-on
fury	fu-ry
colos-sal	co-los-sal
back-bencher	back-bench-er
d-if-fer-en-ti-ate	dif-fer-en-ti-ate
s-coff	scoff
s-cant-y	scant-y
con-sti-tu-tion-al-is-m	con-sti-tu-tion-al-ism
u-ni-for-mi-ty	u-ni-form-i-ty
propul-sion	pro-pul-sion
prospec-tus	pro-spec-tus
par-tic-u-lar-is-m	par-tic-u-lar-ism
s-cores	scores
over-pay-men-t	o-ver-pay-ment
sub-lu-nary	sub-lu-nar-y
su-per-fi-cial-i-ty	su-per-fi-ci-al-i-ty
repli-cate	rep-li-cate
tourni-quet	tour-ni-quet
flat-u-len-t	flat-u-lent
garbage	gar-bage
in-ter-jec-t	in-ter-ject
ef-fer-ves-cen-t	ef-fer-ves-cent
propin-quity	pro-pin-qui-ty
as-tro-physi-cist	as-tro-phys-i-cist
nonessen-tial	non-es-sen-tial
discog-ra-phy	dis-cog-ra-phy
bio-engi-neer-ing	bi-o-en-gi-neer-ing
phono-log-i-cal	pho-no-log-i-cal
bil-liard-s	bil-liards
pari-etal	pa-ri-e-tal
basilisk	bas-i-lisk
night-fal-l	night-fall
bedrock	bed-rock
pesti-len-t	pes-ti-lent
fever-ish-ly	fe-ver-ish-ly
a-t-ro-phy	at-ro-phy
cast-away	cast-a-way
leath-ery	leath-er-y
com-paction	com-pac-tion
rigid-i-fy	ri-gid-i-fy
sycamore	syc-a-more
stinger	sting-er
un-rea-son-ably	un-rea-son-a-bly
strug-gling	struggling
a-gree-men-t	a-gree-ment
macro-cos-m	mac-ro-cosm
reap-pear-ance	re-ap-pear-ance
epi-graph	ep-i-graph
mis-spellings	mis-spel-lings
recre-ation	rec-re-a-tion
philoso-pher	phi-los-o-pher
talon	tal-on
propane	pro-pane
trendy	trend-y
s-cathe	scathe
stripy	strip-y
medi-um	me-di-um
mini-bar	min-i-bar
ex-hi-bi-tion-is-m	ex-hi-bi-tion-ism
steamship	steam-ship
piety	pi-e-ty
con-fir-ma-to-ry	con-firm-a-to-ry
con-sumerist	con-sum-er-ist
enor-mous	e-nor-mous
caliper	cal-i-per
lun-cheon	lunch-eon
palatal	pal-a-tal
s-tum-ble	stum-ble
souther-ly	south-er-ly
over-do	o-ver-do
trace-abil-i-ty	trace-a-bil-i-ty
di-aphrag-m	di-a-phragm
con-duc-tance	con-duct-ance
chemise	che-mise
ra-tio-nal-ist	ra-tion-al-ist
o-ri-gin	or-i-gin
phoenix	phoe-nix
takeover	take-o-ver
syrup	syr-up
hayloft	hay-loft
detri-men-t	det-ri-ment
woodsmoke	wood-smoke
i-nani-ty	in-an-i-ty
telethon	tel-e-thon
serendip-i-ty	ser-en-dip-i-ty
s-lump	slump
d-weller	dwell-er
por-ous	po-rous
floury	flour-y
calami-ty	ca-lam-i-ty
polyester	pol-y-es-ter
s-tim-u-late	stim-u-late
pigsty	pig-sty
mono-plane	mon-o-plane
math-e-mat-ic-s	math-e-mat-ics
el-dest	eld-est
in-sur-mount-able	in-sur-mount-a-ble
ex-is-tence	ex-ist-ence
d-if-fer-en-ti-a-tion	dif-fer-en-ti-a-tion
buf-fer	buff-er
birdie	bird-ie
corky	cork-y
staphy-lo-coc-cus	staph-y-lo-coc-cus
over-head	o-ver-head
kestrel	kes-trel
d-i-nar	di-nar
tat-ter-s	tat-ters
un-in-hab-it-able	un-in-hab-it-a-ble
gener-ic	ge-ner-ic
nightlife	night-life
dumb-bel-l	dumb-bell
bes-tial-i-ty	bes-ti-al-i-ty
theos-o-phy	the-os-o-phy
cru-cible	cru-ci-ble
trans-for-ma-tive	trans-form-a-tive
cele-b	ce-leb
chid-ing	chiding
re-porter	re-port-er
s-tub-by	stub-by
s-tock-ist	stock-ist
ar-ranger	ar-rang-er
mil-i-tary	mil-i-tar-y
in-cor-rec-t	in-cor-rect
con-cor-dance	con-cord-ance
s-traw-ber-ry	straw-ber-ry
u-nan-swered	un-an-swered
in-fect-ed	in-fec-ted
stripling	strip-ling
vari-a-tion	var-i-a-tion
re-al-ness	real-ness
ketchup	ketch-up
k-er-atin	ker-a-tin
or-ga-ni-za-tion	or-gan-i-za-tion
tepid	tep-id
frown-ing	frowning
restart	re-start
hang-over	hang-o-ver
an-ti-body	an-ti-bod-y
con-temp-t	con-tempt
poly-the-is-tic	pol-y-the-is-tic
virtue	vir-tue
drowsy	drow-sy
mo-men-tary	mo-men-tar-y
propo-si-tion-al	prop-o-si-tion-al
sur-fac-tan-t	sur-fac-tant
forepaw	fore-paw
hit-table	hit-ta-ble
un-read-able	un-read-a-ble
h-es-i-tant-ly	hes-i-tant-ly
t-in-foil	tin-foil
de-con-struc-tive	deconstructive
method	meth-od
un-hope-d	un-hoped
con-cur-ren-t	con-cur-rent
florin	flor-in
hy-drangea	hy-dran-gea
respire	re-spire
s-tore	store
deben-ture	de-ben-ture
leafy	leaf-y
fizzy	fizz-y
ra-dia-tive	ra-di-a-tive
kneecap	knee-cap
miniskirt	min-i-skirt
s-nap-per	snap-per
mono-syl-la-ble	mon-o-syl-la-ble
s-park	spark
riv-ier-a	riv-i-er-a
unglazed	un-glazed
ger-m	germ
ship-men-t	ship-ment
fig-men-t	fig-ment
crumbly	crum-bly
punchy	punch-y
pheas-an-t	pheas-ant
aware	a-ware
s-chem-ing	schem-ing
avoid-able	a-void-a-ble
dero-ga-tion	der-o-ga-tion
misty	mist-y
coali-tion	co-a-li-tion
groundswell	ground-swell
mori-bund	mor-i-bund
cordiller-a	cor-dil-le-ra
creak-ing	creaking
in-sulin	in-su-lin
erec-tion	e-rec-tion
k-itch-enette	kitch-en-ette
bene-fac-tress	ben-e-fac-tress
bur-p	burp
retroac-tive	ret-ro-ac-tive
pesky	pes-ky
lethal-i-ty	le-thal-i-ty
hu-morist	hu-mor-ist
gam-bling	gam-bling
co-her-en-t	co-her-ent
chalky	chalk-y
placid	plac-id
le-gal-is-m	le-gal-ism
stuff-in-g	stuff-ing
iron-stone	i-ron-stone
s-nook-er	snook-er
per-me-abil-i-ty	per-me-a-bil-i-ty
mod-esty	mod-es-ty
ex-tru-sion-s	ex-tru-sions
s-tun-ning	stun-ning
cud-gel	cudg-el
sum-mon-s	sum-mons
donor	do-nor
stylist	styl-ist
dra-mat-ic-s	dra-mat-ics
hack-able	hack-a-ble
coralline	cor-al-line
tightrope	tight-rope
spiky	spik-y
s-plurge	splurge
mag-netron	mag-ne-tron
ex-ecu-tor	ex-ec-u-tor
dry-s-tone	dry-stone
weightlift-ing	weight-lift-ing
reach-able	reach-a-ble
ra-dio-gram	ra-di-o-gram
out-sel-l	out-sell
im-pe-ri-al-is-m	im-pe-ri-al-ism
rein-car-na-tion	re-in-car-na-tion
enu-mer-a-tion	e-nu-mer-a-tion
em-bar-rass-men-t	em-bar-rass-ment
Words with errors: 2150
Words with incorrect number of syllables: 1941
Total evluated: 6500
Perfect accuracy: 0.67
Number of syllables accuracy: 0.70
Average Levenshtein Distance(across incorrect words): 1.23
